case_id,field,planned_step_id,raw_value,reason,synthetic_value,table
C039,CPUTM,C039_A5,19:51:55,synthetic_timestamp_projection,08:45:00,BKPF
C039,USNAM,C039_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C025,BLDAT,C025_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C025,BUDAT,C025_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C025,CPUDT,C025_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C025,CPUTM,C025_A5,19:51:56,synthetic_timestamp_projection,08:21:00,BKPF
C025,USNAM,C025_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C033,BLDAT,C033_A5,06/01/2026,synthetic_timestamp_projection,06/21/2026,BKPF
C033,BUDAT,C033_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C033,CPUDT,C033_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C033,CPUTM,C033_A5,19:54:03,synthetic_timestamp_projection,09:03:00,BKPF
C033,USNAM,C033_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C040,BLDAT,C040_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C040,BUDAT,C040_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C040,CPUDT,C040_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C040,CPUTM,C040_A5,19:54:04,synthetic_timestamp_projection,08:33:00,BKPF
C040,USNAM,C040_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C056,BLDAT,C056_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C056,BUDAT,C056_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C056,CPUDT,C056_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C056,CPUTM,C056_A5,19:55:09,synthetic_timestamp_projection,08:45:00,BKPF
C056,USNAM,C056_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C037,BLDAT,C037_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C037,BUDAT,C037_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C037,CPUDT,C037_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C037,CPUTM,C037_A5,19:55:10,synthetic_timestamp_projection,09:10:00,BKPF
C037,USNAM,C037_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C029,BLDAT,C029_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C029,BUDAT,C029_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C029,CPUDT,C029_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C029,CPUTM,C029_A5,19:56:16,synthetic_timestamp_projection,09:48:00,BKPF
C029,USNAM,C029_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C016,BLDAT,C016_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C016,BUDAT,C016_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C016,CPUDT,C016_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C016,CPUTM,C016_A5,19:57:20,synthetic_timestamp_projection,10:08:00,BKPF
C016,USNAM,C016_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C034,BLDAT,C034_A5,06/01/2026,synthetic_timestamp_projection,06/21/2026,BKPF
C034,BUDAT,C034_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C034,CPUDT,C034_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C034,CPUTM,C034_A5,19:57:20,synthetic_timestamp_projection,13:52:00,BKPF
C034,USNAM,C034_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C007,BLDAT,C007_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C007,BUDAT,C007_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C007,CPUDT,C007_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C007,CPUTM,C007_A5,19:58:28,synthetic_timestamp_projection,15:28:00,BKPF
C007,USNAM,C007_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C008,BLDAT,C008_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C008,BUDAT,C008_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C008,CPUDT,C008_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C008,CPUTM,C008_A5,19:59:31,synthetic_timestamp_projection,08:06:00,BKPF
C008,USNAM,C008_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C019,BLDAT,C019_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C019,BUDAT,C019_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C019,CPUDT,C019_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C019,CPUTM,C019_A5,20:00:36,synthetic_timestamp_projection,08:15:00,BKPF
C019,USNAM,C019_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C038,BLDAT,C038_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C038,BUDAT,C038_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C038,CPUDT,C038_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C038,CPUTM,C038_A5,20:01:40,synthetic_timestamp_projection,08:24:00,BKPF
C038,USNAM,C038_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C052,BLDAT,C052_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C052,BUDAT,C052_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C052,CPUDT,C052_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C052,CPUTM,C052_A5,20:02:45,synthetic_timestamp_projection,08:41:00,BKPF
C052,USNAM,C052_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C054,BLDAT,C054_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C054,BUDAT,C054_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C054,CPUDT,C054_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C054,CPUTM,C054_A5,20:02:46,synthetic_timestamp_projection,08:32:00,BKPF
C054,USNAM,C054_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C055,BLDAT,C055_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C055,BUDAT,C055_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C055,CPUDT,C055_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C055,CPUTM,C055_A5,20:03:53,synthetic_timestamp_projection,08:39:00,BKPF
C055,USNAM,C055_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C026,BLDAT,C026_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C026,BUDAT,C026_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C026,CPUDT,C026_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C026,CPUTM,C026_A5,20:04:56,synthetic_timestamp_projection,08:49:00,BKPF
C026,USNAM,C026_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C030,BLDAT,C030_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C030,BUDAT,C030_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C030,CPUDT,C030_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C030,CPUTM,C030_A5,20:06:02,synthetic_timestamp_projection,10:05:00,BKPF
C030,USNAM,C030_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C051,BLDAT,C051_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C051,BUDAT,C051_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C051,CPUDT,C051_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C051,CPUTM,C051_A5,20:07:08,synthetic_timestamp_projection,13:49:00,BKPF
C051,USNAM,C051_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C048,BLDAT,C048_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C048,BUDAT,C048_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C048,CPUDT,C048_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C048,CPUTM,C048_A5,20:18:30,synthetic_timestamp_projection,08:40:00,BKPF
C048,USNAM,C048_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C049,BLDAT,C049_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C049,BUDAT,C049_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C049,CPUDT,C049_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C049,CPUTM,C049_A5,20:19:33,synthetic_timestamp_projection,08:43:00,BKPF
C049,USNAM,C049_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C062,BLDAT,C062_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C062,BUDAT,C062_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C062,CPUDT,C062_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C062,CPUTM,C062_A5,20:20:39,synthetic_timestamp_projection,08:50:00,BKPF
C062,USNAM,C062_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C061,BLDAT,C061_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C061,BUDAT,C061_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C061,CPUDT,C061_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C061,CPUTM,C061_A5,20:20:40,synthetic_timestamp_projection,08:45:00,BKPF
C061,USNAM,C061_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C064,BLDAT,C064_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C064,BUDAT,C064_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C064,CPUDT,C064_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C064,CPUTM,C064_A5,20:21:47,synthetic_timestamp_projection,09:00:00,BKPF
C064,USNAM,C064_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C083,BLDAT,C083_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C083,BUDAT,C083_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C083,CPUDT,C083_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C083,CPUTM,C083_A5,20:22:53,synthetic_timestamp_projection,09:10:00,BKPF
C083,USNAM,C083_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C082,BLDAT,C082_A5,06/01/2026,synthetic_timestamp_projection,06/25/2026,BKPF
C082,BUDAT,C082_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C082,CPUDT,C082_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C082,CPUTM,C082_A5,20:23:58,synthetic_timestamp_projection,09:03:00,BKPF
C082,USNAM,C082_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C043,BLDAT,C043_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C043,BUDAT,C043_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C043,CPUDT,C043_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C043,CPUTM,C043_A5,20:27:05,synthetic_timestamp_projection,10:34:00,BKPF
C043,USNAM,C043_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C047,BLDAT,C047_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C047,BUDAT,C047_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C047,CPUDT,C047_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C047,CPUTM,C047_A5,20:30:14,synthetic_timestamp_projection,11:15:00,BKPF
C047,USNAM,C047_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C045,BLDAT,C045_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C045,BUDAT,C045_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C045,CPUDT,C045_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C045,CPUTM,C045_A5,20:31:17,synthetic_timestamp_projection,14:57:00,BKPF
C045,USNAM,C045_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C044,BLDAT,C044_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C044,BUDAT,C044_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C044,CPUDT,C044_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C044,CPUTM,C044_A5,20:32:24,synthetic_timestamp_projection,16:23:00,BKPF
C044,USNAM,C044_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C050,BLDAT,C050_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C050,BUDAT,C050_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C050,CPUDT,C050_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
C050,CPUTM,C050_A5,20:47:01,synthetic_timestamp_projection,09:44:00,BKPF
C050,USNAM,C050_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C059,BLDAT,C059_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C059,BUDAT,C059_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C059,CPUDT,C059_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
C059,CPUTM,C059_A5,20:48:14,synthetic_timestamp_projection,09:50:00,BKPF
C059,USNAM,C059_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C077,BLDAT,C077_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C077,BUDAT,C077_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C077,CPUDT,C077_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
C077,CPUTM,C077_A5,20:50:21,synthetic_timestamp_projection,15:24:00,BKPF
C077,USNAM,C077_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C065,BLDAT,C065_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C065,BUDAT,C065_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C065,CPUDT,C065_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C065,CPUTM,C065_A5,20:51:26,synthetic_timestamp_projection,08:42:00,BKPF
C065,USNAM,C065_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C073,BLDAT,C073_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C073,BUDAT,C073_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C073,CPUDT,C073_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
C073,CPUTM,C073_A5,20:51:26,synthetic_timestamp_projection,16:05:00,BKPF
C073,USNAM,C073_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C071,BLDAT,C071_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C071,BUDAT,C071_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C071,CPUDT,C071_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C071,CPUTM,C071_A5,20:52:34,synthetic_timestamp_projection,08:53:00,BKPF
C071,USNAM,C071_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C057,BLDAT,C057_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C057,BUDAT,C057_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C057,CPUDT,C057_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
C057,CPUTM,C057_A5,20:52:34,synthetic_timestamp_projection,16:26:00,BKPF
C057,USNAM,C057_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C076,BLDAT,C076_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C076,BUDAT,C076_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C076,CPUDT,C076_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C076,CPUTM,C076_A5,20:53:41,synthetic_timestamp_projection,15:23:00,BKPF
C076,USNAM,C076_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C046,BLDAT,C046_A5,06/01/2026,synthetic_timestamp_projection,06/26/2026,BKPF
C046,BUDAT,C046_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C046,CPUDT,C046_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C046,CPUTM,C046_A5,20:55:51,synthetic_timestamp_projection,08:32:00,BKPF
C046,USNAM,C046_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C060,BLDAT,C060_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C060,BUDAT,C060_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C060,CPUDT,C060_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C060,CPUTM,C060_A5,20:55:52,synthetic_timestamp_projection,08:09:00,BKPF
C060,USNAM,C060_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C074,BLDAT,C074_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C074,BUDAT,C074_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C074,CPUDT,C074_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C074,CPUTM,C074_A5,20:57:00,synthetic_timestamp_projection,08:39:00,BKPF
C074,USNAM,C074_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C066,BLDAT,C066_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C066,BUDAT,C066_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C066,CPUDT,C066_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C066,CPUTM,C066_A5,20:57:01,synthetic_timestamp_projection,08:16:00,BKPF
C066,USNAM,C066_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C075,BLDAT,C075_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C075,BUDAT,C075_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C075,CPUDT,C075_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C075,CPUTM,C075_A5,20:58:06,synthetic_timestamp_projection,08:48:00,BKPF
C075,USNAM,C075_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C068,BLDAT,C068_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C068,BUDAT,C068_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C068,CPUDT,C068_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C068,CPUTM,C068_A5,20:59:09,synthetic_timestamp_projection,08:22:00,BKPF
C068,USNAM,C068_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C072,BLDAT,C072_A5,06/01/2026,synthetic_timestamp_projection,06/27/2026,BKPF
C072,BUDAT,C072_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C072,CPUDT,C072_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C072,CPUTM,C072_A5,21:00:16,synthetic_timestamp_projection,08:31:00,BKPF
C072,USNAM,C072_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C092,BLDAT,C092_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
C092,BUDAT,C092_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C092,CPUDT,C092_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C092,CPUTM,C092_A5,21:00:16,synthetic_timestamp_projection,11:27:00,BKPF
C092,USNAM,C092_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C080,BLDAT,C080_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C080,BUDAT,C080_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C080,CPUDT,C080_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C080,CPUTM,C080_A5,21:01:33,synthetic_timestamp_projection,13:39:00,BKPF
C080,USNAM,C080_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C079,BLDAT,C079_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C079,BUDAT,C079_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C079,CPUDT,C079_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C079,CPUTM,C079_A5,21:02:38,synthetic_timestamp_projection,15:05:00,BKPF
C079,USNAM,C079_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C094,BLDAT,C094_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
C094,BUDAT,C094_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C094,CPUDT,C094_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C094,CPUTM,C094_A5,21:02:38,synthetic_timestamp_projection,08:40:00,BKPF
C094,USNAM,C094_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C091,BLDAT,C091_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
C091,BUDAT,C091_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C091,CPUDT,C091_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C091,CPUTM,C091_A5,21:03:44,synthetic_timestamp_projection,15:19:00,BKPF
C091,USNAM,C091_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C070,BLDAT,C070_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C070,BUDAT,C070_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C070,CPUDT,C070_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C070,CPUTM,C070_A5,21:04:48,synthetic_timestamp_projection,15:54:00,BKPF
C070,USNAM,C070_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C058,BLDAT,C058_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C058,BUDAT,C058_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C058,CPUDT,C058_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C058,CPUTM,C058_A5,21:06:01,synthetic_timestamp_projection,08:10:00,BKPF
C058,USNAM,C058_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C069,BLDAT,C069_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C069,BUDAT,C069_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C069,CPUDT,C069_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C069,CPUTM,C069_A5,21:07:08,synthetic_timestamp_projection,08:29:00,BKPF
C069,USNAM,C069_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C078,BLDAT,C078_A5,06/01/2026,synthetic_timestamp_projection,06/28/2026,BKPF
C078,BUDAT,C078_A5,06/01/2026,synthetic_timestamp_projection,06/29/2026,BKPF
C078,CPUDT,C078_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C078,CPUTM,C078_A5,21:08:13,synthetic_timestamp_projection,08:36:00,BKPF
C078,USNAM,C078_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C095,BLDAT,C095_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
C095,BUDAT,C095_A5,06/01/2026,synthetic_timestamp_projection,07/01/2026,BKPF
C095,CPUDT,C095_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C095,CPUTM,C095_A5,21:10:20,synthetic_timestamp_projection,08:42:00,BKPF
C095,USNAM,C095_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C009,BLDAT,C009_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C009,BUDAT,C009_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C009,CPUDT,C009_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C009,CPUTM,C009_A5,21:11:24,synthetic_timestamp_projection,09:53:00,BKPF
C009,USNAM,C009_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C010,BLDAT,C010_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C010,BUDAT,C010_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C010,CPUDT,C010_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C010,CPUTM,C010_A5,21:12:29,synthetic_timestamp_projection,08:07:00,BKPF
C010,USNAM,C010_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C028,BLDAT,C028_A5,06/01/2026,synthetic_timestamp_projection,06/22/2026,BKPF
C028,BUDAT,C028_A5,06/01/2026,synthetic_timestamp_projection,06/23/2026,BKPF
C028,CPUDT,C028_A5,06/01/2026,synthetic_timestamp_projection,06/24/2026,BKPF
C028,CPUTM,C028_A5,21:13:33,synthetic_timestamp_projection,08:29:00,BKPF
C028,USNAM,C028_A5,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,BKPF
C086,BLDAT,C086_A5,06/01/2026,synthetic_timestamp_projection,07/02/2026,BKPF
C086,BUDAT,C086_A5,06/01/2026,synthetic_timestamp_projection,07/03/2026,BKPF
C086,CPUDT,C086_A5,06/01/2026,synthetic_timestamp_projection,07/03/2026,BKPF
C086,CPUTM,C086_A5,21:20:45,synthetic_timestamp_projection,08:32:00,BKPF
C086,USNAM,C086_A5,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,BKPF
C093,BLDAT,C093_A5,06/01/2026,synthetic_timestamp_projection,06/30/2026,BKPF
