ABDAT,ABFTZ,ABMNG,ADRNR,AEDAT,AGDAT,ARSNR,ARSPS,BPRME,BPUMN,BPUMZ,BRTWR,BSTYP,BUKRS,EBELN,EBELP,EFFWR,ELIKZ,EMATN,ETFZ1,ETFZ2,GEWEI,INFNR,KTMNG,KTPNR,LMEIN,MAHN1,MAHN2,MAHN3,MAHNZ,MANDT,MATKL,MATNR,MEINS,MENGE,MWSKZ,NAVNW,NETPR,NETWR,NTGEW,PEINH,PLIFZ,PRDAT,PRSDR,PSTYP,REPOS,SPINF,STAFO,TXDAT,TXDAT_FROM,TXJCD,TXZ01,UEBTO,UMREN,UMREZ,UNIQUEID,UNTTO,WEBAZ,WEPOS,WERKS,ZWERT
00/00/0000,0.000,0.000,0000130371,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"3,179.00",F,US00,4500000445,00010,"3,179.00",X,SHRT1800,0,0,OZ,5300000016,0.000,00000,EA,0,0,0,0,204,UTIL,SHRT1800,EA,220.000,XI,0.00,14.45,"3,179.00",16.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,T-shirt,0.0,1,1,450000044500010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130373,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,803.10,F,US00,4500000446,00010,803.10,X,OHMT1800,0,0,OZ,5300000022,0.000,00000,EA,0,0,0,0,204,SFTY,OHMT1800,EA,30.000,XI,0.00,26.77,803.10,15.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Off Road Helmet,0.0,1,1,450000044600010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130375,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"3,148.20",F,US00,4500000447,00010,"3,148.20",X,SHRT1800,0,0,OZ,5300000026,0.000,00000,EA,0,0,0,0,204,UTIL,SHRT1800,EA,220.000,XI,0.00,14.31,"3,148.20",16.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,T-shirt,0.0,1,1,450000044700010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130377,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"1,376.34",F,US00,4500000448,00010,"1,376.34",X,RKIT1800,0,0,OZ,5300000013,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,87.000,XI,0.00,15.82,"1,376.34",12.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000044800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130380,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,875.82,F,US00,4500000449,00010,875.82,X,OHMT1800,0,0,OZ,5300000036,0.000,00000,EA,0,0,0,0,204,SFTY,OHMT1800,EA,33.000,XI,0.00,26.54,875.82,15.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Off Road Helmet,0.0,1,1,450000044900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130381,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"2,342.95",F,US00,4500000450,00010,"2,342.95",X,CAGE1800,0,0,OZ,5300000015,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,235.000,XI,0.00,9.97,"2,342.95",8.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000045000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130383,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,637.28,F,US00,4500000451,00010,637.28,X,PUMP1800,0,0,OZ,5300000023,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,28.000,XI,0.00,22.76,637.28,10.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000045100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130385,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"2,439.80",F,US00,4500000452,00010,"2,439.80",X,BOTL1800,0,0,OZ,5300000014,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,220.000,XI,0.00,11.09,"2,439.80",1.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000045200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130387,06/25/2026,00/00/0000,0000000000,0000,EA,1,1,"2,688.00",F,US00,4500000453,00010,"2,688.00",X,BOTL1800,0,0,OZ,5300000014,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,240.000,XI,0.00,11.20,"2,688.00",1.000,1,1,06/25/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000045300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130389,06/26/2026,00/00/0000,0000000000,0000,EA,1,1,"2,446.40",F,US00,4500000454,00010,"2,446.40",X,BOTL1800,0,0,OZ,5300000034,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,220.000,XI,0.00,11.12,"2,446.40",1.000,1,1,06/26/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000045400010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130391,06/26/2026,00/00/0000,0000000000,0000,EA,1,1,"2,562.20",F,US00,4500000455,00010,"2,562.20",X,BOTL1800,0,0,OZ,5300000034,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,230.000,XI,0.00,11.14,"2,562.20",1.000,1,1,06/26/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000045500010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130393,06/26/2026,00/00/0000,0000000000,0000,EA,1,1,"2,064.60",F,US00,4500000456,00010,"2,064.60",X,BOTL1800,0,0,OZ,5300000034,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,180.000,XI,0.00,11.47,"2,064.60",1.000,1,1,06/26/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000045600010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130395,06/26/2026,00/00/0000,0000000000,0000,EA,1,1,879.55,F,US00,4500000457,00010,879.55,X,FAID1800,0,0,OZ,5300000018,0.000,00000,EA,0,0,0,0,204,UTIL,FAID1800,EA,35.000,XI,0.00,25.13,879.55,12.000,1,1,06/26/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,First Aid Kit,0.0,1,1,450000045700010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130397,06/26/2026,00/00/0000,0000000000,0000,EA,1,1,"1,510.90",F,US00,4500000458,00010,"1,510.90",X,CAGE1800,0,0,OZ,5300000015,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,145.000,XI,0.00,10.42,"1,510.90",8.000,1,1,06/26/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000045800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130399,06/26/2026,00/00/0000,0000000000,0000,EA,1,1,"3,299.52",F,US00,4500000459,00010,"3,299.52",X,CHSP1800,0,0,OZ,5300000011,0.000,00000,EA,0,0,0,0,204,UTIL,CHSP1800,EA,112.000,XI,0.00,29.46,"3,299.52",0.000,1,6,06/26/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Chain Lock Security Pro 800,0.0,1,1,450000045900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130402,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,"2,551.50",F,US00,4500000460,00010,"2,551.50",X,RKIT1800,0,0,OZ,5300000030,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,162.000,XI,0.00,15.75,"2,551.50",12.000,1,1,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000046000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130403,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,604.26,F,US00,4500000461,00010,604.26,X,PUMP1800,0,0,OZ,5300000032,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,27.000,XI,0.00,22.38,604.26,10.000,1,1,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000046100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130405,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,"2,094.73",F,US00,4500000462,00010,"2,094.73",X,RKIT1800,0,0,OZ,5300000030,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,137.000,XI,0.00,15.29,"2,094.73",12.000,1,1,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000046200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130407,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,"1,462.50",F,US00,4500000463,00010,"1,462.50",X,BOTL1800,0,0,OZ,5300000014,0.000,00000,EA,0,0,0,0,204,UTIL,BOTL1800,EA,130.000,XI,0.00,11.25,"1,462.50",1.000,1,1,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle,0.0,1,1,450000046300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130410,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,"2,604.00",F,US00,4500000464,00010,"2,604.00",X,RKIT1800,0,0,OZ,5300000030,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,168.000,XI,0.00,15.50,"2,604.00",12.000,1,1,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000046400010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130412,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,"5,202.03",F,US00,4500000465,00010,"5,202.03",X,CHSP1800,0,0,OZ,5300000011,0.000,00000,EA,0,0,0,0,204,UTIL,CHSP1800,EA,177.000,XI,0.00,29.39,"5,202.03",0.000,1,6,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Chain Lock Security Pro 800,0.0,1,1,450000046500010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130414,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,795.34,F,US00,4500000466,00010,795.34,X,EPAD1800,0,0,OZ,5300000028,0.000,00000,EA,0,0,0,0,204,SFTY,EPAD1800,EA,19.000,XI,0.00,41.86,795.34,32.000,1,1,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Elbow Pads,0.0,1,1,450000046600010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130416,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,510.84,F,US00,4500000467,00010,510.84,X,PUMP1800,0,0,OZ,5300000032,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,22.000,XI,0.00,23.22,510.84,10.000,1,1,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000046700010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130418,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,"1,178.25",F,US00,4500000468,00010,"1,178.25",X,RKIT1800,0,0,OZ,5300000030,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,75.000,XI,0.00,15.71,"1,178.25",12.000,1,1,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000046800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130420,06/29/2026,00/00/0000,0000000000,0000,EA,1,1,873.81,F,US00,4500000469,00010,873.81,X,EPAD1800,0,0,OZ,5300000017,0.000,00000,EA,0,0,0,0,204,SFTY,EPAD1800,EA,21.000,XI,0.00,41.61,873.81,32.000,1,1,06/29/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Elbow Pads,0.0,1,1,450000046900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130422,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,"2,187.36",F,US00,4500000470,00010,"2,187.36",X,CHLK1800,0,0,OZ,5300000012,0.000,00000,EA,0,0,0,0,204,UTIL,CHLK1800,EA,62.000,XI,0.00,35.28,"2,187.36",0.000,1,6,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Chain Lock 800,0.0,1,1,450000047000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130424,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,965.76,F,US00,4500000471,00010,965.76,X,KPAD1800,0,0,OZ,5300000019,0.000,00000,EA,0,0,0,0,204,SFTY,KPAD1800,EA,24.000,XI,0.00,40.24,965.76,16.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Knee Pads,0.0,1,1,450000047100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130426,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,554.40,F,US00,4500000472,00010,554.40,X,PUMP1800,0,0,OZ,5300000032,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,24.000,XI,0.00,23.10,554.40,10.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000047200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130428,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,"1,629.05",F,US00,4500000473,00010,"1,629.05",X,CAGE1800,0,0,OZ,5300000015,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,155.000,XI,0.00,10.51,"1,629.05",8.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000047300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130431,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,"1,627.50",F,US00,4500000474,00010,"1,627.50",X,CAGE1800,0,0,OZ,5300000021,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,155.000,XI,0.00,10.50,"1,627.50",8.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000047400010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130432,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,"6,760.08",F,US00,4500000475,00010,"6,760.08",X,CHSP1800,0,0,OZ,5300000033,0.000,00000,EA,0,0,0,0,204,UTIL,CHSP1800,EA,229.000,XI,0.00,29.52,"6,760.08",0.000,1,6,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Chain Lock Security Pro 800,0.0,1,1,450000047500010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130434,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,551.04,F,US00,4500000476,00010,551.04,X,PUMP1800,0,0,OZ,5300000032,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,24.000,XI,0.00,22.96,551.04,10.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000047600010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130436,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,656.60,F,US00,4500000477,00010,656.60,X,PUMP1800,0,0,OZ,5300000032,0.000,00000,EA,0,0,0,0,204,UTIL,PUMP1800,EA,28.000,XI,0.00,23.45,656.60,10.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Air Pump,0.0,1,1,450000047700010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130438,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,697.00,F,US00,4500000478,00010,697.00,X,KPAD1800,0,0,OZ,5300000019,0.000,00000,EA,0,0,0,0,204,SFTY,KPAD1800,EA,17.000,XI,0.00,41.00,697.00,16.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Knee Pads,0.0,1,1,450000047800010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130440,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,904.86,F,US00,4500000479,00010,904.86,X,RHMT1800,0,0,OZ,5300000024,0.000,00000,EA,0,0,0,0,204,SFTY,RHMT1800,EA,33.000,XI,0.00,27.42,904.86,10.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Road Helmet,0.0,1,1,450000047900010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130441,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,"1,358.80",F,US00,4500000480,00010,"1,358.80",X,RKIT1800,0,0,OZ,5300000013,0.000,00000,EA,0,0,0,0,204,UTIL,RKIT1800,EA,86.000,XI,0.00,15.80,"1,358.80",12.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Repair Kit,0.0,1,1,450000048000010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130442,06/30/2026,00/00/0000,0000000000,0000,EA,1,1,"2,277.00",F,US00,4500000481,00010,"2,277.00",X,CAGE1800,0,0,OZ,5300000021,0.000,00000,EA,0,0,0,0,204,UTIL,CAGE1800,EA,220.000,XI,0.00,10.35,"2,277.00",8.000,1,1,06/30/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Water Bottle Cage,0.0,1,1,450000048100010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130443,07/01/2026,00/00/0000,0000000000,0000,EA,1,1,942.31,F,US00,4500000482,00010,942.31,X,KPAD1800,0,0,OZ,5300000019,0.000,00000,EA,0,0,0,0,204,SFTY,KPAD1800,EA,23.000,XI,0.00,40.97,942.31,16.000,1,1,07/01/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Knee Pads,0.0,1,1,450000048200010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130444,07/01/2026,00/00/0000,0000000000,0000,EA,1,1,730.51,F,US00,4500000483,00010,730.51,X,FAID1800,0,0,OZ,5300000018,0.000,00000,EA,0,0,0,0,204,UTIL,FAID1800,EA,29.000,XI,0.00,25.19,730.51,12.000,1,1,07/01/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,First Aid Kit,0.0,1,1,450000048300010,0.0,0,X,MI00,0.00
00/00/0000,0.000,0.000,0000130445,07/01/2026,00/00/0000,0000000000,0000,EA,1,1,809.60,F,US00,4500000484,00010,809.60,X,EPAD1800,0,0,OZ,5300000017,0.000,00000,EA,0,0,0,0,204,SFTY,EPAD1800,EA,20.000,XI,0.00,40.48,809.60,32.000,1,1,07/01/2026,X,0,X,C,SAP,00/00/0000,00/00/0000,FL0000000,Elbow Pads,0.0,1,1,450000048400010,0.0,0,X,MI00,0.00
