case_id,object_type,planned_step_id,row_key,sap_tcode,synthetic_actor_id,table,technical_sap_user_id,tool
C160,supplier_invoice,C160_A4,BELNR=5105600464|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C160,payment_document,C160_A5,BELNR=1500000325|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C160,payment_document,C160_A5,BELNR=1500000325|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C160,payment_document,C160_A5,BELNR=1500000325|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C161,purchase_requisition,C161_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130343|CHANGENR=736129,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C161,purchase_requisition,C161_A1,OBJECTCLAS=BANF|OBJECTID=10000473|CHANGENR=736128,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C161,purchase_requisition,C161_A1,BANFN=10000473,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C161,purchase_order,C161_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130352|CHANGENR=736152,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C161,purchase_order,C161_A2,OBJECTCLAS=BANF|OBJECTID=10000473|CHANGENR=736151,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C161,purchase_order,C161_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000436|CHANGENR=736150,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C161,purchase_order,C161_A2,EBELN=4500000436,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C161,purchase_order,C161_A2,EBELN=4500000436|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C161,material_document,C161_A3,MBLNR=5000000372|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C161,material_document,C161_A3,MBLNR=5000000372|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C161,supplier_invoice,C161_A4,BELNR=5105600432|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C161,supplier_invoice,C161_A4,BELNR=5105600432|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C161,payment_document,C161_A5,BELNR=1500000296|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C161,payment_document,C161_A5,BELNR=1500000296|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C161,payment_document,C161_A5,BELNR=1500000296|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C162,purchase_requisition,C162_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130345|CHANGENR=736134,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C162,purchase_requisition,C162_A1,OBJECTCLAS=BANF|OBJECTID=10000474|CHANGENR=736133,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C162,purchase_requisition,C162_A1,BANFN=10000474,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C162,purchase_order,C162_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130356|CHANGENR=736162,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C162,purchase_order,C162_A2,OBJECTCLAS=BANF|OBJECTID=10000474|CHANGENR=736161,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C162,purchase_order,C162_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000438|CHANGENR=736160,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C162,purchase_order,C162_A2,EBELN=4500000438,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C162,purchase_order,C162_A2,EBELN=4500000438|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C162,material_document,C162_A3,MBLNR=5000000373|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C162,material_document,C162_A3,MBLNR=5000000373|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C162,supplier_invoice,C162_A4,BELNR=5105600434|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C162,supplier_invoice,C162_A4,BELNR=5105600434|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C162,vendor_bank_change,C162_F1,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736385,,accounts_payable_clerk_mi00,CDHDR,TU_04,fiori.change_vendor_bank_details
C162,vendor_bank_change,C162_F1,OBJECTCLAS=KRED|OBJECTID=1003070|CHANGENR=736384,XK02,accounts_payable_clerk_mi00,CDHDR,TU_04,fiori.change_vendor_bank_details
C162,vendor_bank_change,C162_F1,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736385|TABNAME=BUT0BK|FNAME=BANKN,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C162,vendor_bank_change,C162_F1,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736385|TABNAME=BUT0BK|FNAME=KOINH,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C162,payment_document,C162_A5,BELNR=1500000297|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C162,payment_document,C162_A5,BELNR=1500000297|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C162,payment_document,C162_A5,BELNR=1500000297|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C162,vendor_bank_change,C162_F2,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736390,,accounts_payable_clerk_mi00,CDHDR,TU_04,fiori.change_vendor_bank_details
C162,vendor_bank_change,C162_F2,OBJECTCLAS=KRED|OBJECTID=1003070|CHANGENR=736389,XK02,accounts_payable_clerk_mi00,CDHDR,TU_04,fiori.change_vendor_bank_details
C162,vendor_bank_change,C162_F2,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736390|TABNAME=BUT0BK|FNAME=BANKN,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C162,vendor_bank_change,C162_F2,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736390|TABNAME=BUT0BK|FNAME=KOINH,,accounts_payable_clerk_mi00,CDPOS,TU_04,fiori.change_vendor_bank_details
C163,purchase_requisition,C163_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130347|CHANGENR=736139,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C163,purchase_requisition,C163_A1,OBJECTCLAS=BANF|OBJECTID=10000475|CHANGENR=736138,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C163,purchase_requisition,C163_A1,BANFN=10000475,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C163,purchase_order,C163_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130350|CHANGENR=736147,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C163,purchase_order,C163_A2,OBJECTCLAS=BANF|OBJECTID=10000475|CHANGENR=736146,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C163,purchase_order,C163_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000435|CHANGENR=736145,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C163,purchase_order,C163_A2,EBELN=4500000435,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C163,purchase_order,C163_A2,EBELN=4500000435|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C163,material_document,C163_A3,MBLNR=5000000374|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C163,material_document,C163_A3,MBLNR=5000000374|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C163,supplier_invoice,C163_A4,BELNR=5105600431|GJAHR=2026,MIRO,chief_accountant_US,RBKP,TU_05,fiori.create_supplier_invoice
C163,supplier_invoice,C163_A4,BELNR=5105600431|GJAHR=2026|BUZEI=1,,chief_accountant_US,RSEG,TU_05,fiori.create_supplier_invoice
C163,payment_document,C163_A5,BELNR=1500000298|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C163,payment_document,C163_A5,BELNR=1500000298|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C163,payment_document,C163_A5,BELNR=1500000298|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C164,purchase_requisition,C164_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130348|CHANGENR=736141,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C164,purchase_requisition,C164_A1,OBJECTCLAS=BANF|OBJECTID=10000476|CHANGENR=736140,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C164,purchase_requisition,C164_A1,BANFN=10000476,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C164,purchase_order,C164_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130354|CHANGENR=736157,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C164,purchase_order,C164_A2,OBJECTCLAS=BANF|OBJECTID=10000476|CHANGENR=736156,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C164,purchase_order,C164_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000437|CHANGENR=736155,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C164,purchase_order,C164_A2,EBELN=4500000437,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C164,purchase_order,C164_A2,EBELN=4500000437|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C164,material_document,C164_A3,MBLNR=5000000375|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C164,material_document,C164_A3,MBLNR=5000000375|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C164,supplier_invoice,C164_A4,BELNR=5105600437|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C164,supplier_invoice,C164_A4,BELNR=5105600437|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C164,payment_document,C164_A5,BELNR=1500000300|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C164,payment_document,C164_A5,BELNR=1500000300|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C164,payment_document,C164_A5,BELNR=1500000300|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C165,purchase_requisition,C165_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130351|CHANGENR=736149,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C165,purchase_requisition,C165_A1,OBJECTCLAS=BANF|OBJECTID=10000477|CHANGENR=736148,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C165,purchase_requisition,C165_A1,BANFN=10000477,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C165,purchase_order,C165_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130358|CHANGENR=736167,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C165,purchase_order,C165_A2,OBJECTCLAS=BANF|OBJECTID=10000477|CHANGENR=736166,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C165,purchase_order,C165_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000439|CHANGENR=736165,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C165,purchase_order,C165_A2,EBELN=4500000439,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C165,purchase_order,C165_A2,EBELN=4500000439|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C165,material_document,C165_A3,MBLNR=5000000420|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C165,material_document,C165_A3,MBLNR=5000000420|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C165,supplier_invoice,C165_A4,BELNR=5105600485|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C165,supplier_invoice,C165_A4,BELNR=5105600485|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C165,payment_document,C165_A5,BELNR=1500000333|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C165,payment_document,C165_A5,BELNR=1500000333|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C165,payment_document,C165_A5,BELNR=1500000333|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C166,purchase_requisition,C166_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130353|CHANGENR=736154,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C166,purchase_requisition,C166_A1,OBJECTCLAS=BANF|OBJECTID=10000478|CHANGENR=736153,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C166,purchase_requisition,C166_A1,BANFN=10000478,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C166,purchase_order,C166_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130360|CHANGENR=736172,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C166,purchase_order,C166_A2,OBJECTCLAS=BANF|OBJECTID=10000478|CHANGENR=736171,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C166,purchase_order,C166_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000440|CHANGENR=736170,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C166,purchase_order,C166_A2,EBELN=4500000440,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C166,purchase_order,C166_A2,EBELN=4500000440|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C166,material_document,C166_A3,MBLNR=5000000421|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C166,material_document,C166_A3,MBLNR=5000000421|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C166,supplier_invoice,C166_A4,BELNR=5105600489|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C166,supplier_invoice,C166_A4,BELNR=5105600489|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C166,payment_document,C166_A5,BELNR=1500000371|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C166,payment_document,C166_A5,BELNR=1500000371|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C166,payment_document,C166_A5,BELNR=1500000371|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C167,purchase_requisition,C167_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130355|CHANGENR=736159,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C167,purchase_requisition,C167_A1,OBJECTCLAS=BANF|OBJECTID=10000479|CHANGENR=736158,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C167,purchase_requisition,C167_A1,BANFN=10000479,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C167,purchase_order,C167_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130362|CHANGENR=736177,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C167,purchase_order,C167_A2,OBJECTCLAS=BANF|OBJECTID=10000479|CHANGENR=736176,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C167,purchase_order,C167_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000441|CHANGENR=736175,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C167,purchase_order,C167_A2,EBELN=4500000441,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C167,purchase_order,C167_A2,EBELN=4500000441|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C167,material_document,C167_A3,MBLNR=5000000423|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C167,material_document,C167_A3,MBLNR=5000000423|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C167,supplier_invoice,C167_A4,BELNR=5105600482|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C167,supplier_invoice,C167_A4,BELNR=5105600482|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C167,payment_document,C167_A5,BELNR=1500000370|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C167,payment_document,C167_A5,BELNR=1500000370|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C167,payment_document,C167_A5,BELNR=1500000370|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C168,purchase_requisition,C168_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130357|CHANGENR=736164,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C168,purchase_requisition,C168_A1,OBJECTCLAS=BANF|OBJECTID=10000480|CHANGENR=736163,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C168,purchase_requisition,C168_A1,BANFN=10000480,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C168,purchase_order,C168_B2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130365|CHANGENR=736184,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order_with_delivery_address
C168,purchase_order,C168_B2,OBJECTCLAS=BANF|OBJECTID=10000480|CHANGENR=736183,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order_with_delivery_address
C168,purchase_order,C168_B2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000442|CHANGENR=736182,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order_with_delivery_address
C168,purchase_order,C168_B2,EBELN=4500000442,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order_with_delivery_address
C168,purchase_order,C168_B2,EBELN=4500000442|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order_with_delivery_address
C168,material_document,C168_A3,MBLNR=5000000422|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C168,material_document,C168_A3,MBLNR=5000000422|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C168,supplier_invoice,C168_A4,BELNR=5105600477|GJAHR=2026,MIRO,chief_accountant_US,RBKP,TU_05,fiori.create_supplier_invoice
C168,supplier_invoice,C168_A4,BELNR=5105600477|GJAHR=2026|BUZEI=1,,chief_accountant_US,RSEG,TU_05,fiori.create_supplier_invoice
C168,payment_document,C168_A5,BELNR=1500000373|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C168,payment_document,C168_A5,BELNR=1500000373|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C168,payment_document,C168_A5,BELNR=1500000373|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C169,purchase_requisition,C169_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130359|CHANGENR=736169,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C169,purchase_requisition,C169_A1,OBJECTCLAS=BANF|OBJECTID=10000481|CHANGENR=736168,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C169,purchase_requisition,C169_A1,BANFN=10000481,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C169,purchase_order,C169_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130367|CHANGENR=736189,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C169,purchase_order,C169_A2,OBJECTCLAS=BANF|OBJECTID=10000481|CHANGENR=736188,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C169,purchase_order,C169_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000443|CHANGENR=736187,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C169,purchase_order,C169_A2,EBELN=4500000443,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C169,purchase_order,C169_A2,EBELN=4500000443|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C169,material_document,C169_A3,MBLNR=5000000424|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C169,material_document,C169_A3,MBLNR=5000000424|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C169,supplier_invoice,C169_A4,BELNR=5105600490|GJAHR=2026,MIRO,accounts_payable_clerk_mi00,RBKP,TU_04,fiori.create_supplier_invoice
C169,supplier_invoice,C169_A4,BELNR=5105600490|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,RSEG,TU_04,fiori.create_supplier_invoice
C169,payment_document,C169_A5,BELNR=1500000372|BUKRS=US00|GJAHR=2026,FBDC_C014,accounts_payable_clerk_mi00,BKPF,TU_04,fiori.send_payment
C169,payment_document,C169_A5,BELNR=1500000372|BUKRS=US00|GJAHR=2026|BUZEI=1,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C169,payment_document,C169_A5,BELNR=1500000372|BUKRS=US00|GJAHR=2026|BUZEI=2,,accounts_payable_clerk_mi00,BSEG,TU_04,fiori.send_payment
C170,purchase_requisition,C170_A1,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130361|CHANGENR=736174,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C170,purchase_requisition,C170_A1,OBJECTCLAS=BANF|OBJECTID=10000482|CHANGENR=736173,,inventory_manager_mi00,CDHDR,TU_01,fiori.create_purchase_requisition
C170,purchase_requisition,C170_A1,BANFN=10000482,,inventory_manager_mi00,EBAN,TU_01,fiori.create_purchase_requisition
C170,purchase_order,C170_A2,OBJECTCLAS=ADRESSE|OBJECTID=ME020000130369|CHANGENR=736194,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C170,purchase_order,C170_A2,OBJECTCLAS=BANF|OBJECTID=10000482|CHANGENR=736193,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C170,purchase_order,C170_A2,OBJECTCLAS=EINKBELEG|OBJECTID=4500000444|CHANGENR=736192,ME21N,buyer_mi00,CDHDR,TU_02,fiori.create_purchase_order
C170,purchase_order,C170_A2,EBELN=4500000444,,buyer_mi00,EKKO,TU_02,fiori.create_purchase_order
C170,purchase_order,C170_A2,EBELN=4500000444|EBELP=10,,buyer_mi00,EKPO,TU_02,fiori.create_purchase_order
C170,material_document,C170_A3,MBLNR=5000000425|MJAHR=2026,MB01,goods_receipt_clerk_mi00,MKPF,TU_03,fiori.create_goods_receipt
C170,material_document,C170_A3,MBLNR=5000000425|MJAHR=2026|ZEILE=1,,goods_receipt_clerk_mi00,MSEG,TU_03,fiori.create_goods_receipt
C170,supplier_invoice,C170_A4,BELNR=5105600480|GJAHR=2026,MIRO,chief_accountant_US,RBKP,TU_05,fiori.create_supplier_invoice
C170,supplier_invoice,C170_A4,BELNR=5105600480|GJAHR=2026|BUZEI=1,,chief_accountant_US,RSEG,TU_05,fiori.create_supplier_invoice
C170,vendor_bank_change,C170_F1,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736394,,chief_accountant_US,CDHDR,TU_05,fiori.change_vendor_bank_details
C170,vendor_bank_change,C170_F1,OBJECTCLAS=KRED|OBJECTID=1003070|CHANGENR=736393,XK02,chief_accountant_US,CDHDR,TU_05,fiori.change_vendor_bank_details
C170,vendor_bank_change,C170_F1,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736394|TABNAME=BUT0BK|FNAME=BANKN,,chief_accountant_US,CDPOS,TU_05,fiori.change_vendor_bank_details
C170,vendor_bank_change,C170_F1,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736394|TABNAME=BUT0BK|FNAME=KOINH,,chief_accountant_US,CDPOS,TU_05,fiori.change_vendor_bank_details
C170,payment_document,C170_A5,BELNR=1500000334|BUKRS=US00|GJAHR=2026,FBDC_C014,chief_accountant_US,BKPF,TU_05,fiori.send_payment
C170,payment_document,C170_A5,BELNR=1500000334|BUKRS=US00|GJAHR=2026|BUZEI=1,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C170,payment_document,C170_A5,BELNR=1500000334|BUKRS=US00|GJAHR=2026|BUZEI=2,,chief_accountant_US,BSEG,TU_05,fiori.send_payment
C170,vendor_bank_change,C170_F2,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736396,,chief_accountant_US,CDHDR,TU_05,fiori.change_vendor_bank_details
C170,vendor_bank_change,C170_F2,OBJECTCLAS=KRED|OBJECTID=1003070|CHANGENR=736395,XK02,chief_accountant_US,CDHDR,TU_05,fiori.change_vendor_bank_details
C170,vendor_bank_change,C170_F2,OBJECTCLAS=BUPA_BUP|OBJECTID=1003070|CHANGENR=736396|TABNAME=BUT0BK|FNAME=BANKN,,chief_accountant_US,CDPOS,TU_05,fiori.change_vendor_bank_details
